idA,idB,distance,type
7,54,0.09249893951417934,intra
7,55,0.02949988941157209,intra
7,56,0.09220710411457934,intra
7,57,0.030846739623062242,intra
7,58,0.09038150007383176,intra
7,59,0.03950923872229649,intra
7,60,0.09838649502751942,intra
7,61,0.04318171444742487,intra
7,62,0.09168027039076584,intra
7,63,0.027307201848345834,intra
7,64,0.07785579271498627,intra
7,65,0.03237832783412679,intra
7,66,0.08418368251232174,intra
7,67,0.05517111114775127,intra
7,68,0.10525820648218018,intra
7,69,0.025266641721664373,intra
7,70,0.0838440028067255,intra
7,71,0.036055889482904745,intra
7,72,0.09465476591360236,intra
7,73,0.025427966956524224,intra
7,74,0.09077783585171144,intra
7,75,0.04056133283498304,intra
7,76,0.0820178074037299,intra
7,77,0.038426473362567035,intra
7,78,0.09698981162025871,intra
7,79,0.028053769086270504,intra
7,80,0.09002341889308449,intra
7,81,0.0595104938537568,intra
7,82,0.08502634674573001,intra
7,83,0.05283939697063452,intra
7,84,0.10426966991731865,intra
7,85,0.047997337140091356,intra
7,86,0.11384851805763264,intra
7,87,0.03913393583507307,intra
7,88,0.10299739846804275,intra
8,9,0.09053177799213397,intra
8,10,0.04464938278981174,intra
8,11,0.08724362423191863,intra
8,12,0.034061089099703644,intra
8,13,0.08685907045881971,intra
8,14,0.061749160590317737,intra
8,15,0.08777110623201292,intra
8,16,0.058972873373686376,intra
8,17,0.08429481347263598,intra
8,18,0.05245044261893763,intra
8,19,0.09857881170180371,intra
8,20,0.046880692146367524,intra
8,21,0.10602063865931088,intra
8,22,0.044083664976784474,intra
8,23,0.10299203755391204,intra
8,24,0.07633146224416971,intra
8,25,0.08989921625346499,intra
8,26,0.05595807417332436,intra
8,27,0.08223460617707903,intra
8,28,0.038916522992628516,intra
8,29,0.07868459190571765,intra
8,30,0.05517610461144843,intra
8,31,0.12147814252855194,intra
8,32,0.04228087403179931,intra
8,33,0.09028834542199396,intra
8,34,0.055992403076750415,intra
8,35,0.07546244354386727,intra
8,36,0.043773150044994734,intra
8,37,0.07753257780455311,intra
8,38,0.040660500257193435,intra
8,39,0.08140136455242021,intra
8,40,0.05239808263390229,intra
8,41,0.09946332235109623,intra
8,42,0.031170637548592606,intra
8,43,0.09314144507671687,intra
8,44,0.052361386702546524,intra
8,45,0.08749190037082691,intra
8,46,0.07391690440700084,intra
8,47,0.08063035704365781,intra
8,48,0.05780895582960904,intra
8,49,0.08102860416937985,intra
8,50,0.09882806025068593,intra
8,51,0.0912895693925603,intra
8,52,0.07093721739625927,intra
8,53,0.08584109973682796,intra
8,54,0.06337816894042914,intra
8,55,0.09169681905996355,intra
8,56,0.07303231139227033,intra
8,57,0.07933646619709177,intra
8,58,0.05717599947759755,intra
8,59,0.08940151988169302,intra
8,60,0.05469730326845936,intra
8,61,0.08426325611568841,intra
8,62,0.06299055090682906,intra
8,63,0.08354602005951649,intra
8,64,0.04219379796926133,intra
8,65,0.08168453212429097,intra
8,66,0.05511116875021123,intra
8,67,0.0767966499033867,intra
8,68,0.0683794975197771,intra
8,69,0.09326658424689509,intra
8,70,0.055464921030501366,intra
8,71,0.0939137316170826,intra
8,72,0.0740235810109776,intra
8,73,0.08403584262237439,intra
8,74,0.0572271026180757,intra
8,75,0.09298490304401738,intra
8,76,0.03504260342544557,intra
8,77,0.08491916783302123,intra
8,78,0.07481727400694715,intra
8,79,0.09273921790654777,intra
8,80,0.06333525395974778,intra
8,81,0.11478098237563984,intra
8,82,0.048564657643518125,intra
8,83,0.08974712017357059,intra
8,84,0.05549062694395342,intra
8,85,0.07478690894332046,intra
8,86,0.0556794556478631,intra
8,87,0.0734778989866362,intra
8,88,0.04398608188300124,intra
9,10,0.08077572257465768,intra
9,11,0.03981808461741104,intra
9,12,0.09064058453800254,intra
9,13,0.052766049173511624,intra
9,14,0.10235930333936805,intra
9,15,0.07023448275388684,intra
9,16,0.11496449380117829,intra
9,17,0.05205139423145708,intra
9,18,0.10294993995400942,intra
9,19,0.04482980927509344,intra
9,20,0.09257629476617302,intra
9,21,0.051710025732225426,intra
9,22,0.09273547282559534,intra
9,23,0.04804744712744508,intra
9,24,0.10004955898836464,intra
9,25,0.04892611406127824,intra
9,26,0.09713265577826263,intra
9,27,0.04144280780600605,intra
9,28,0.09268534388849296,intra
9,29,0.0445647865893117,intra
9,30,0.10303610311708888,intra
9,31,0.09220998751269478,intra
9,32,0.09329529141914618,intra
9,33,0.055106333431669395,intra
9,34,0.08911289083801699,intra
9,35,0.04940338482719973,intra
9,36,0.09546413723437981,intra
9,37,0.05292672440445445,intra
9,38,0.09183896746188606,intra
9,39,0.051310746244278845,intra
9,40,0.10517650697618346,intra
9,41,0.05083828851639901,intra
9,42,0.08992605396804072,intra
9,43,0.04433607378213838,intra
9,44,0.09079392003053591,intra
9,45,0.048071751362900844,intra
9,46,0.10541432340189437,intra
9,47,0.04221373492053536,intra
9,48,0.10059398398151562,intra
9,49,0.07164227804731785,intra
9,50,0.12789339646369788,intra
9,51,0.05098090468184964,intra
9,52,0.09627906560108515,intra
9,53,0.04315523519585016,intra
9,54,0.09809971501670592,intra
9,55,0.03922041283352347,intra
9,56,0.09811583406416788,intra
9,57,0.03468283420290482,intra
9,58,0.09796250050259113,intra
9,59,0.05211501389784863,intra
9,60,0.10603977015800475,intra
9,61,0.054180397192785015,intra
9,62,0.09734335558119954,intra
9,63,0.04089781782839035,intra
9,64,0.08580337714875248,intra
9,65,0.0479308009797973,intra
9,66,0.08994873066066872,intra
9,67,0.07317176486178063,intra
9,68,0.11224351136273715,intra
9,69,0.04656143803845679,intra
9,70,0.09152100641984798,intra
9,71,0.046019456149399035,intra
9,72,0.0994860171466887,intra
9,73,0.03937441988709994,intra
9,74,0.09893073938337331,intra
9,75,0.03366174130123462,intra
9,76,0.08642140070685693,intra
9,77,0.04485290620372126,intra
9,78,0.10668355364191164,intra
9,79,0.04307956507143893,intra
9,80,0.09916248436213639,intra
9,81,0.06711833195739061,intra
9,82,0.09180280214851366,intra
9,83,0.07305457604172287,intra
9,84,0.1125233568712088,intra
9,85,0.0629670708996685,intra
9,86,0.12078703348656913,intra
9,87,0.04178931721402714,intra
9,88,0.10488946315576227,intra
10,11,0.07544152463998595,intra
10,12,0.032807701759499,intra
10,13,0.07556363971566792,intra
10,14,0.05331669740033648,intra
10,15,0.08218810512303412,intra
10,16,0.05954083862156872,intra
10,17,0.07804667936990643,intra
10,18,0.04554861265445317,intra
10,19,0.08655748671024725,intra
10,20,0.034474781180845494,intra
10,21,0.09549511450775855,intra
10,22,0.04007958801296898,intra
10,23,0.08234749164625495,intra
10,24,0.04641012758563561,intra
10,25,0.08344447792696938,intra
10,26,0.0468761057462025,intra
10,27,0.0712544096686134,intra
10,28,0.02908671518780436,intra
10,29,0.06412459528156735,intra
10,30,0.05231795700808891,intra
10,31,0.11301052501892936,intra
10,32,0.044245288517852095,intra
10,33,0.08617774715041868,intra
10,34,0.04112738453720349,intra
10,35,0.06472223268871476,intra
10,36,0.04950117650694761,intra
10,37,0.06735164947117753,intra
10,38,0.045397028745926486,intra
10,39,0.07436996408767904,intra
10,40,0.04906484876987806,intra
10,41,0.093308194516068,intra
10,42,0.04097524221373646,intra
10,43,0.08444712388228422,intra
10,44,0.03968998032056647,intra
10,45,0.07333665470646467,intra
10,46,0.053386445014441085,intra
10,47,0.07393823903507694,intra
10,48,0.04293732097108292,intra
10,49,0.07214100673594448,intra
10,50,0.09644930662953412,intra
10,51,0.08759827579060271,intra
10,52,0.07068967498864741,intra
10,53,0.07861792577768757,intra
10,54,0.04207772207013947,intra
10,55,0.08070122021114899,intra
10,56,0.048521163883380805,intra
10,57,0.07061469635459679,intra
10,58,0.03612644642463351,intra
10,59,0.07580921769006779,intra
10,60,0.04926473988296804,intra
10,61,0.07548293434573813,intra
10,62,0.04800386727534608,intra
10,63,0.06913125257482607,intra
10,64,0.02837534138488405,intra
10,65,0.07282882945391692,intra
10,66,0.047292431046275854,intra
10,67,0.07283451777505649,intra
10,68,0.07489751028945194,intra
10,69,0.08048747688216196,intra
10,70,0.03533691368782502,intra
10,71,0.0858859600594671,intra
10,72,0.05733676712804219,intra
10,73,0.07660498973149325,intra
10,74,0.038842194587800444,intra
10,75,0.08960446171383638,intra
10,76,0.03126923396087214,intra
10,77,0.07977502772584148,intra
10,78,0.0592770856509524,intra
10,79,0.08414923987349324,intra
10,80,0.0447727281180149,intra
10,81,0.111584301800514,intra
10,82,0.03558664625244238,intra
10,83,0.0832995171192095,intra
10,84,0.05676468609159983,intra
10,85,0.06221952973069298,intra
10,86,0.06144312903660261,intra
10,87,0.05775868021511497,intra
10,88,0.04663378938633295,intra
11,12,0.0860165147483643,intra
11,13,0.04743888373312514,intra
11,14,0.09714822346579921,intra
11,15,0.06103520757035844,intra
11,16,0.10742874290460144,intra
11,17,0.04162409641466186,intra
11,18,0.09845217591725199,intra
11,19,0.028173292590253755,intra
11,20,0.08614689355387276,intra
11,21,0.04250970960837253,intra
11,22,0.08566009292107185,intra
11,23,0.0492869020660538,intra
11,24,0.09586587469032222,intra
11,25,0.0368904474640222,intra
11,26,0.09236203280491746,intra
11,27,0.03176487039729198,intra
11,28,0.08692277604260827,intra
11,29,0.0367062799091773,intra
11,30,0.09949746466175849,intra
11,31,0.08814875845376671,intra
11,32,0.09071059707503307,intra
11,33,0.055268580085503734,intra
11,34,0.08333280234230539,intra
11,35,0.04493157929549587,intra
11,36,0.09254075690764238,intra
11,37,0.043893655200313034,intra
11,38,0.0854139655313232,intra
